Country,Year,Month,PeopleVaccinated,PeopleFullyVaccinated,MonthlyVaccinations,PeopleVacPerHundred,PeopleFullyVacPerHundred
Uruguay,2021,10,2724580.0,2637009.0,403348.0,78.18,75.66
Uruguay,2021,11,2743914.0,2661907.0,157755.0,78.73,76.38
Uruguay,2021,12,2757825.0,2678145.0,165787.0,79.13,76.84
Uruguay,2022,1,2891008.0,2694547.0,438360.0,82.95,77.32
Uruguay,2022,2,2954864.0,2736992.0,223007.0,84.78,78.53
Uruguay,2022,3,2972777.0,2842482.0,381874.0,85.3,81.56
Uzbekistan,2021,3,0.0,0.0,0.0,0.0,0.0
Uzbekistan,2021,4,600369.0,0.0,633285.0,1.77,0.0
Uzbekistan,2021,5,1199354.0,443390.0,1238533.0,3.53,1.31
Uzbekistan,2021,6,1623764.0,1002919.0,1906404.0,4.78,2.96
Uzbekistan,2021,7,3667979.0,1023425.0,3400151.0,10.81,3.02
Uzbekistan,2021,8,9567976.0,1232807.0,6776508.0,28.19,3.63
Uzbekistan,2021,9,11491111.0,4539621.0,6118344.0,33.86,13.38
Uzbekistan,2021,10,13499070.0,5882086.0,5611650.0,39.78,17.33
Uzbekistan,2021,11,17487499.0,0.0,7354288.0,51.53,0.0
Uzbekistan,2021,12,18056727.0,11102403.0,5691113.0,53.21,32.72
Uzbekistan,2022,1,18071812.0,11925969.0,1458845.0,53.25,35.14
Uzbekistan,2022,2,18446210.0,13160671.0,2465513.0,54.36,38.78
Uzbekistan,2022,3,18633103.0,13852504.0,1277471.0,54.91,40.82
Vanuatu,2021,6,7462.0,0.0,9059.0,2.37,0.0
Vanuatu,2021,7,23881.0,114.0,15541.0,7.59,0.04
Vanuatu,2021,8,31654.0,6596.0,12595.0,10.07,2.1
Vanuatu,2021,9,42840.0,14344.0,27473.0,13.62,4.56
Vanuatu,2021,10,65982.0,30554.0,35891.0,20.98,9.72
Vanuatu,2021,11,89472.0,40110.0,33668.0,28.45,12.76
Vanuatu,2021,12,102308.0,50403.0,24767.0,32.53,16.03
Vanuatu,2022,1,109176.0,69288.0,21466.0,34.72,22.03
Vanuatu,2022,2,114284.0,85180.0,14986.0,36.34,27.09
Venezuela,2021,2,157.0,0.0,3888.0,0.0,0.0
Venezuela,2021,3,14223.0,0.0,36085.0,0.05,0.0
Venezuela,2021,4,250000.0,0.0,236904.0,0.87,0.0
Venezuela,2021,5,316000.0,0.0,205145.0,1.1,0.0
Venezuela,2021,6,1223130.0,223858.0,1204859.0,4.26,0.78
Venezuela,2021,7,2900000.0,1100000.0,2614617.0,10.1,3.83
Venezuela,2021,8,6006270.0,3336547.0,5020246.0,20.92,11.62
Venezuela,2021,9,9731808.0,5983049.0,6187543.0,33.9,20.84
Venezuela,2021,10,9926613.0,6190629.0,5639291.0,34.58,21.57
Venezuela,2021,11,16415684.0,9858581.0,4913692.0,57.19,34.34
Venezuela,2021,12,18393519.0,11608305.0,5376466.0,64.08,40.44
Venezuela,2022,1,20836636.0,13669072.0,4002959.0,72.59,47.62
Venezuela,2022,2,22157232.0,14287370.0,2419451.0,77.19,49.77
Venezuela,2022,3,22157232.0,14287370.0,0.0,77.19,49.77
Vietnam,2021,3,49743.0,0.0,47124.0,0.05,0.0
Vietnam,2021,4,509855.0,9407.0,302631.0,0.52,0.01
Vietnam,2021,5,1071497.0,30602.0,715067.0,1.09,0.03
Vietnam,2021,6,3583939.0,193041.0,2302538.0,3.65,0.2
Vietnam,2021,7,5583255.0,620611.0,1971224.0,5.69,0.63
Vietnam,2021,8,17483818.0,2726563.0,14067831.0,17.81,2.78
Vietnam,2021,9,33069709.0,9818448.0,20807085.0,33.69,10.0
Vietnam,2021,10,57332644.0,21045837.0,38479489.0,58.4,21.44
Vietnam,2021,11,71143392.0,0.0,40412831.0,72.47,0.0
Vietnam,2021,12,77555511.0,68435813.0,29427374.0,79.0,69.71
Vietnam,2022,1,79059864.0,71946807.0,31900456.0,80.53,73.29
Vietnam,2022,2,79373871.0,77052498.0,12885657.0,80.85,78.49
Vietnam,2022,3,79947189.0,77754108.0,8496746.0,81.44,79.2
Wales,2021,1,416306.0,841.0,294168.0,13.13,0.03
Wales,2021,2,925669.0,103819.0,621489.0,29.2,3.28
Wales,2021,3,1443885.0,449538.0,836844.0,45.55,14.18
Wales,2021,4,1846896.0,765029.0,707714.0,58.26,24.13
Wales,2021,5,2147274.0,1118396.0,698539.0,67.74,35.28
Wales,2021,6,2259622.0,1677738.0,663688.0,71.28,52.93
Wales,2021,7,2295923.0,2062402.0,441043.0,72.43,65.06
Wales,2021,8,2354057.0,2182301.0,202489.0,74.26,68.84
Wales,2021,9,2376708.0,2223545.0,66938.0,74.98,70.14
Wales,2021,10,2445438.0,2244276.0,505956.0,77.14,70.8
Wales,2021,11,2469217.0,2265776.0,480061.0,77.89,71.48
Wales,2021,12,2490591.0,2303258.0,821105.0,78.57,72.66
Wales,2022,1,2510933.0,2368368.0,350575.0,79.21,74.71
Wales,2022,2,2520766.0,2386176.0,109816.0,79.52,75.27
Wales,2022,3,2528664.0,2399341.0,58713.0,79.77,75.69
Wallis and Futuna,2021,3,3190.0,0.0,2150.0,28.75,0.0
Wallis and Futuna,2021,4,4150.0,1488.0,2833.0,37.41,13.41
Wallis and Futuna,2021,5,4352.0,3931.0,2865.0,39.23,35.43
Wallis and Futuna,2021,6,4565.0,4368.0,588.0,41.15,39.37
Wallis and Futuna,2021,7,4629.0,4529.0,380.0,41.73,40.82
Wallis and Futuna,2021,8,4952.0,4849.0,464.0,44.64,43.71
Wallis and Futuna,2021,9,5366.0,5072.0,667.0,48.37,45.72
Wallis and Futuna,2021,10,5897.0,5464.0,1035.0,53.15,49.25
Wallis and Futuna,2021,11,6016.0,5923.0,471.0,54.23,53.39
Wallis and Futuna,2021,12,0.0,0.0,211.0,0.0,0.0
Wallis and Futuna,2022,1,6151.0,6136.0,278.0,55.44,55.31
Wallis and Futuna,2022,2,6450.0,6399.0,392.0,58.14,57.68
Wallis and Futuna,2022,3,6483.0,6457.0,204.0,58.44,58.2
Yemen,2021,5,104070.0,0.0,96628.0,0.34,0.0
Yemen,2021,6,268753.0,0.0,165908.0,0.88,0.0
Yemen,2021,7,298161.0,13322.0,43168.0,0.98,0.04
Yemen,2021,8,0.0,0.0,7861.0,0.0,0.0
Yemen,2021,9,308025.0,14909.0,74639.0,1.01,0.05
Yemen,2021,10,327016.0,192413.0,139586.0,1.07,0.63
Yemen,2021,11,331778.0,215241.0,63596.0,1.09,0.71
Yemen,2021,12,0.0,0.0,59706.0,0.0,0.0
Yemen,2022,1,588626.0,344582.0,80324.0,1.93,1.13
Yemen,2022,2,614653.0,372918.0,41170.0,2.02,1.22
Yemen,2022,3,643501.0,404781.0,22366.0,2.11,1.33
Zambia,2021,4,32034.0,0.0,21360.0,0.17,0.0
Zambia,2021,5,141747.0,5286.0,125605.0,0.75,0.03
Zambia,2021,6,142125.0,12694.0,5319.0,0.75,0.07
Zambia,2021,7,284700.0,149016.0,243831.0,1.5,0.79
Zambia,2021,8,310173.0,264859.0,174307.0,1.64,1.4
Zambia,2021,9,311049.0,409481.0,135257.0,1.64,2.16
Zambia,2021,10,0.0,535918.0,201060.0,0.0,2.83
Zambia,2021,11,806611.0,691735.0,164943.0,4.26,3.66
Zambia,2021,12,0.0,1217415.0,585677.0,0.0,6.43
Zambia,2022,1,0.0,1660654.0,693925.0,0.0,8.78
Zambia,2022,2,2487149.0,1904594.0,449613.0,13.15,10.07
Zambia,2022,3,2829929.0,2182849.0,566885.0,14.96,11.54
Zimbabwe,2021,2,19100.0,0.0,11813.0,0.13,0.0
Zimbabwe,2021,3,77541.0,14885.0,67198.0,0.51,0.1
Zimbabwe,2021,4,414733.0,85587.0,361818.0,2.75,0.57
Zimbabwe,2021,5,675676.0,344380.0,536999.0,4.48,2.28
Zimbabwe,2021,6,777159.0,555257.0,293276.0,5.15,3.68
Zimbabwe,2021,7,1653821.0,779249.0,1041443.0,10.96,5.16
Zimbabwe,2021,8,2582405.0,1637419.0,1800117.0,17.11,10.85
Zimbabwe,2021,9,3074191.0,2271835.0,1147935.0,20.37,15.05
Zimbabwe,2021,10,3316429.0,2595159.0,614428.0,21.97,17.2
Zimbabwe,2021,11,3795401.0,2816541.0,679619.0,25.15,18.66
Zimbabwe,2021,12,4124378.0,3135168.0,679454.0,27.33,20.77
Zimbabwe,2022,1,4270759.0,3299624.0,375550.0,28.3,21.86
Zimbabwe,2022,2,4362150.0,3396655.0,258018.0,28.9,22.51
Zimbabwe,2022,3,5053114.0,3510256.0,886635.0,33.48,23.26
